image_id,obs_day,obs_hour,obs_min,obs_sec,image_category,width,height,aspect_ratio,description1,description2,camera_make,camera_model,iso,aperture_value,focal_length,exposure_time,total_days,stats_downloads,high_word_count,high_color_count,high_weighted_word_count
6ccb9c8d40,Sunday,2,41,27,1,2736,4104,0.67,,,canon,Canon EOS 70D,100.0,5.6,105.0,0.003125,1371,2060,11,0,6761.596921623068
0fd6f2bb70,Monday,15,16,3,1,3264,2448,1.33,Shrubbery-filled canyon,brown mountain under blue sky,apple,iPhone 6,32.0,2.2,4.2,0.0004299226139294,2707,4935,10,3,9021.091495592227
6539ec5e0f,Monday,14,39,29,1,5980,3992,1.5,Sunset out at the South Padre Island dunes.,field during golden hour,nikon,NIKON D750,125.0,2.0,35.0,0.0005,1160,1336,17,0,6450.697913943484
9f23d6f92c,Wednesday,23,12,53,1,3264,4928,0.66,Snow covered mountain in Glacier Bay National Park,calm lake water near snowy mountain peak under cloudy skies,nikon,NIKON D7000,100.0,22.0,50.0,0.008,2676,11171,16,0,9481.379616655651
1eeaa809ba,Sunday,18,34,28,1,4480,6720,0.67,,selective focus photography of sunflower,canon,Canon EOS 5D Mark IV,4000.0,4.5,35.0,0.003125,1259,1012,1,2,5571.575959028906
385f18b5af,Monday,9,14,4,1,3692,2771,1.33,,white sheep on green grass during daytime,fujifilm,X100T,800.0,2.8,23.0,0.008,2245,131764,3,0,7821.02224582763
7d77852a7a,Friday,5,58,53,1,3456,5184,0.67,,white neon signage,canon,Canon EOS REBEL T5,400.0,1.8,50.0,0.0004,1856,2166,1,4,7456.172326985385
e4dd1ea0a9,Thursday,6,5,17,1,3456,5184,0.67,,body of water,canon,Canon EOS 550D,200.0,2.2,50.0,0.0004,1164,1433,15,3,6598.728652231988
c17fa12ee7,Thursday,19,25,23,1,6000,4000,1.5,,woman standing in front of aurora burial-es,fujifilm,X-T2,800.0,2.0,16.0,10.0,1577,2378,18,0,6823.29584097611
cb588e9b22,Wednesday,17,27,56,1,5184,3456,1.5,Steel bridge on Alaska Highway,empty metal bridge during daytime,canon,Canon EOS 60D,400.0,10.0,55.0,0.025,2271,5297,0,0,5905.655041126396
9dd7fede5d,Thursday,0,9,35,1,5508,3712,1.48,Emerald Boa,shallow focus photo of green serpent,sony,ILCA-77M2,800.0,7.1,35.0,0.01,1556,3224,6,1,6527.1482750432515
5fee74adee,Friday,14,50,0,1,6039,3887,1.55,Are you ready for some snow? Some snow in my shoes — is not stopping me.,house covered with snow near mountain,olympus,E-M1MarkII,200.0,5.6,25.0,0.04,1170,5901,12,2,6693.700267533898
40d9b8b8c9,Saturday,16,22,29,1,3648,4439,0.82,,orange beetle,canon,Canon EOS 6D,320.0,4.0,100.0,0.003125,1155,710,2,2,5796.866833760148
760b34007a,Monday,20,6,18,1,5826,3884,1.5,"The effect from rain, drying, rain, and  drying again",brown soils,sony,ILCE-7M3,100.0,10.0,70.0,0.0025,1559,3022,8,0,6270.4244957269875
0c938c45a8,Saturday,21,59,26,1,3000,2248,1.33,🍁 My neck of the woods.,aerial view of road between forest,dji,FC220,100.0,2.2,4.7,0.0015625,1567,30112,16,1,6687.174181992036
6ed6eb37bb,Tuesday,14,23,51,1,4096,2730,1.5,,landscape photography of desert,canon,Canon EOS REBEL T3i,100.0,9.0,35.0,0.002,2013,10516,7,0,9187.7651302269
3f8a33e8c4,Tuesday,23,1,13,1,5184,3456,1.5,Snowy crabapples,shallow focus photography of trees filled of snow,canon,Canon EOS 60D,320.0,2.8,200.0,0.003125,2985,98592,8,0,8111.004850245865
177117713b,Sunday,9,31,53,1,6000,4000,1.5,Cactus summer,selective-focus photography of cactus,sony,ILCE-6000,100.0,1.8,50.0,0.00025,1462,2322,1,0,5618.345058636302
4382815920,Monday,17,48,17,1,6000,4000,1.5,Soft Glory,monarch butterfly on pink petaled flower,sony,ILCE-7M3,100.0,1.8,55.0,0.0025,1734,6465,6,0,8131.7930344450515
fc6d52a282,Tuesday,17,12,20,1,5168,3445,1.5,Bee Book and honeycomb product with lavender flowers flat lay on a wooden table,The Bee Book,canon,Canon EOS 70D,400.0,7.1,50.0,0.002,1411,2309,0,2,5467.18161504705
f9595325ab,Wednesday,18,42,30,1,4000,6000,0.67,,yellow butterfly on pink petaled flower,sony,ILCE-7M2,250.0,5.6,90.0,0.00125,1158,1330,1,4,5773.857738664445
c0eda8bddc,Monday,22,59,10,1,4000,6000,0.67,,photography of sea corals,sony,ILCE-7M2,10000.0,8.0,37.0,0.00625,2412,149688,8,0,7910.275306196765
e09af7a74e,Friday,20,11,24,1,4000,6000,0.67,,woman standing on the sand field,sony,ILCE-6300,100.0,4.0,85.0,0.004,1275,4944,17,0,6384.129863709728
98c228fb98,Monday,10,31,16,1,2790,4185,0.67,Cute Cat at the Beach.,gray and white cat beside stone during daytime,sony,ILCE-7M3,100.0,2.8,75.0,0.0002,1251,1024,13,0,6438.023130969969
2051900bd2,Tuesday,12,30,31,1,3456,5184,0.67,,empty road between trees,canon,Canon EOS Rebel T6,200.0,3.5,50.0,0.00625,1257,645,9,1,6227.84394170255
4b703de893,Tuesday,4,17,50,1,3672,4896,0.75,,gray elephant,panasonic,DMC-ZS60,320.0,5.5,28.7,0.0125,1299,1220,7,1,6094.205595991702
4867b8be99,Saturday,10,49,36,1,7360,4912,1.5,Eine Pflanze nahe ihrem Tot!,grayscale photo of flower,ricoh,PENTAX K-1,400.0,4.0,100.0,0.005,1400,1768,1,0,5888.126149257113
fbf9e60dfa,Monday,3,28,7,1,4896,3264,1.5,From a night chasing northern lights while on a 27 hours layover in Iceland.,wide road under green and blue sky,fujifilm,X-T1,3200.0,2.0,23.0,3.2,1594,1191,6,4,9157.110981444743
f2d2e30aae,Tuesday,11,23,38,1,6000,3375,1.78,,black vehicle speedometer,sony,ILCE-6300,400.0,1.4,16.0,0.008,1306,917,0,0,5552.746550545951
3ea9ea260b,Tuesday,10,19,49,1,3156,4649,0.68,King of the highlands,brown deer on brown grass field during daytime,nikon,NIKON D810,500.0,4.5,180.0,0.002,1019,2964,1,1,5752.519989266382
8b9b187888,Thursday,14,26,13,1,6000,4000,1.5,,shallow focus photography of dog lying beside grass,nikon,NIKON D5200,200.0,2.2,35.0,0.0125,2858,22814,3,1,7606.670746634027
872880b471,Friday,10,40,7,1,3840,5760,0.67,,blue sky and white clouds at daytime,canon,Canon EOS 5D Mark III,50.0,2.8,45.0,0.0222222222222222,1310,3777,17,2,6761.572421686666
22a5d945bf,Thursday,17,30,26,1,3456,5184,0.67,Beautiful sunset in Hawaii,cloud formation,canon,Canon EOS 600D,100.0,9.0,30.0,0.01,1283,1222,18,0,6483.671461657569
4bc4b06d29,Saturday,18,32,1,1,4000,6000,0.67,,calm water,canon,Canon EOS Rebel T6i,200.0,3.5,18.0,0.001,1330,580,22,1,6919.240927563041
c2ddeecc13,Saturday,14,38,16,1,4160,6240,0.67,Topography 2.,brown and black wood log,canon,Canon EOS 6D Mark II,1000.0,13.0,100.0,0.0025,1029,1203,3,0,5931.431292131872
54510beb24,Friday,8,2,9,1,2304,3456,0.67,Nothern Plain Langur,gray monkey on tree branch,canon,Canon EOS-1D X,800.0,6.3,500.0,0.0015625,1191,1315,0,0,5644.190709222609
554da2d003,Monday,2,21,51,1,6720,4480,1.5,,low-angle photography of moon,canon,Canon EOS 5D Mark IV,1600.0,4.0,16.0,8.0,1454,2119,21,1,7054.942340109881
4e1374959e,Friday,21,13,27,1,2280,4056,0.56,,gray and brown rocks near seashore,dji,FC2103,200.0,2.8,4.5,0.01,1401,3004,6,0,6259.095597641934
236a29c3dc,Thursday,23,19,25,1,4895,3263,1.5,River in the hills,aerial photography of island and lake at daytime,canon,Canon PowerShot G7 X,125.0,3.5,8.8,0.0008,2486,11918,23,5,8940.900937471966
1acd4a6343,Wednesday,2,14,50,1,3464,3464,1.0,,grey tabby cat lying on grey textile,canon,Canon EOS 6D Mark II,200.0,2.2,35.0,0.004,1319,3469,0,0,5553.598974906312
bbaf1184ca,Sunday,19,28,30,1,5472,3648,1.5,,group of jellyfish digital wallpaper,canon,Canon EOS 6D,10000.0,3.5,35.0,0.002,1875,4889,7,6,8032.811871474123
58bc1a45a5,Monday,16,27,45,1,4000,6000,0.67,,bornfire near tree,sony,ILCE-6000,400.0,4.5,55.0,0.01,1503,8791,9,2,6137.5855191808705
fc74eba3b9,Saturday,13,15,40,1,6000,4000,1.5,,green plant,nikon,NIKON D7100,100.0,2.5,50.0,0.002,1183,2732,4,0,6227.800452261079
3e496326e7,Monday,2,54,48,1,3840,5760,0.67,,,canon,Canon EOS 5D Mark III,100.0,11.0,82.0,0.00625,1223,3000,8,0,6144.089030750474
7f2d097e6b,Thursday,22,20,0,1,5925,3949,1.5,"Cone Nebula, Fox Fur Nebula and Christmas Tree Cluster",black and red galaxy with stars,canon,Canon EOS 77D,1600.0,4.9,355.0,240.0,1100,6242,8,3,6256.017532778332
af1e8bfbb0,Monday,2,46,38,1,8192,5462,1.5,,red and white dome tent under blue sky,canon,Canon EOS 5DS,50.0,5.6,24.0,0.003125,1398,2036,9,1,6191.03360194455
208ef21192,Wednesday,4,13,22,1,3501,2699,1.3,,two elephants,nikon,NIKON D750,100.0,1.4,50.0,0.00025,1473,921,1,0,5575.097027391733
32a3890d79,Sunday,6,30,59,1,3712,5568,0.67,Lioness in Nairobi National Park,lioness near trees,nikon,NIKON D7500,5000.0,6.3,500.0,0.0008,1280,2220,5,0,5863.10527618065
38e1e1625f,Sunday,19,36,34,1,2649,3973,0.67,,dog sitting on floor,canon,Canon EOS 6D,6400.0,2.0,35.0,0.004,1161,336,0,0,5375.899943716034
a7a6ab33dc,Tuesday,18,8,34,1,5908,3939,1.5,Blowing Grass,selective focus photo of green leafed grass,sony,SLT-A99V,400.0,2.8,75.0,0.0004,3084,6421,6,3,9463.261570867959
a65e8b7b96,Sunday,4,50,28,1,6000,4000,1.5,Swim,wet black dog playing with stick,canon,Canon EOS Rebel T7i,400.0,1.8,50.0,0.001,2001,6436,2,1,6946.690345051029
5c93449894,Thursday,13,58,21,1,5884,3923,1.5,,,fujifilm,X100F,200.0,2.8,23.0,0.005,1318,813,1,1,5912.38925685414
da770d98b5,Tuesday,17,20,24,1,5826,3884,1.5,,aerial view of brown sand,sony,ILCE-7M3,100.0,9.0,70.0,0.01,1138,1201,8,0,6186.4712282876335
24d7e8e3d3,Tuesday,9,39,14,1,5392,3594,1.5,,Aurora phenomenon,canon,Canon EOS 5D Mark III,2000.0,5.0,24.0,25.0,1467,2624,23,6,6870.93974547107
182bbf3e1a,Thursday,20,15,29,1,4462,3480,1.28,,two birds perched on tree,canon,Canon EOS 5D Mark IV,100.0,2.8,300.0,0.002,1388,2299,5,0,6079.544235261289
d2766703e8,Monday,22,41,11,1,5472,3648,1.5,La piccola koker di casa primark.,grayscale photography of long-coated dog,canon,Canon EOS 6D,400.0,4.0,50.0,0.00625,1894,5695,0,0,6247.037275449102
788c426c2f,Friday,23,2,7,1,5472,3648,1.5,,woman standing in sunflowers fields,canon,Canon EOS 6D,100.0,2.0,50.0,0.001,1225,1672,6,1,6097.500691266938
4095d07e50,Tuesday,9,21,1,1,3456,5184,0.67,"Greenery on a white background, palm like leaves.",green leaf plant,canon,Canon EOS 700D,800.0,2.8,50.0,0.002,1201,1071,2,0,5769.748316101672
d0659c7ff3,Thursday,1,31,57,1,6271,4181,1.5,,rocks near ocean,canon,Canon EOS 5D Mark IV,100.0,16.0,19.0,13.0,1402,3085,21,6,6785.331784699371
1eed4ebb6a,Sunday,9,39,59,1,3456,4608,0.75,,people gathered outside near buildings,olympus,E-M5MarkII,200.0,1.8,45.0,0.0008,1266,947,0,3,5442.8554917680385
7ae1ed6547,Monday,22,19,42,1,4898,3265,1.5,jellyfish,,canon,Canon EOS REBEL T5i,1600.0,4.0,18.0,0.01,2132,16456,2,3,7733.724737762238
2138631442,Monday,11,32,20,1,3024,4032,0.75,,shallow focus photo of brown mountain,apple,iPhone 8,20.0,1.8,4.0,0.01,1167,4827,14,1,6560.338774251069
07e4921666,Tuesday,20,49,32,1,4272,2848,1.5,,landscape photography of white building under dark cloudy sky,canon,Canon EOS 1100D,100.0,9.0,40.0,0.00625,2440,5712,8,1,8524.679342036108
6c8d0f5c04,Saturday,15,44,19,1,2543,3179,0.8,An orange fox in the grass.,red fox sitting in green grass field,canon,Canon EOS 5D Mark III,400.0,9.0,200.0,0.005,1225,1022,4,1,6066.987190283593
e98dd297d5,Wednesday,15,10,41,1,3888,6000,0.65,,brown and white house near mountain during daytime,sony,ILCE-6500,100.0,9.0,16.0,0.004,1102,8337,15,0,6786.194537857944
415eae6213,Thursday,4,59,10,1,5760,3840,1.5,,low angle photography of high rise building,canon,Canon EOS 5D Mark III,2500.0,4.5,24.0,0.1,1136,1122,15,1,6504.349837701165
aaad4c5dd5,Friday,8,56,5,1,5185,3457,1.5,"Yellow tulips field in Norfolk, UK.",yellow flower field under white clouds during daytime,canon,Canon EOS 6D,200.0,1.4,50.0,0.0004,1093,1780,8,1,6250.278954028408
de3da28802,Wednesday,17,6,22,1,4246,3035,1.4,Potted orchids in a dark room,white moth orchid on brown panel,fujifilm,X-T10,800.0,2.8,23.0,0.002,2117,17300,2,0,7751.1109359825505
460a613bbf,Saturday,23,6,35,1,3072,2048,1.5,,landmark photography of body of water surrounded by green mountains during daytime,canon,Canon EOS 10D,100.0,3.5,24.0,0.001,2827,7197,14,4,9500.73436877738
c15e5d6537,Monday,14,25,21,1,5760,3840,1.5,,green cactus plants during night time,canon,Canon EOS 5D Mark III,100.0,2.8,70.0,0.003125,1454,1015,9,0,6466.790565200236
dcf2e4cf29,Monday,18,18,44,1,4896,3264,1.5,,green leafed trees under blue sky,fujifilm,X100T,200.0,5.6,23.0,0.0016666666666666,2567,11315,10,4,8837.311377040967
89c81123aa,Thursday,22,5,47,1,6000,4000,1.5,"Horse in Glen Etive, Scotland",white horse on green grass,sony,ILCE-7M3,320.0,1.8,35.0,0.0004,1177,943,4,0,5827.799939581272
59f99fdba5,Thursday,3,33,17,1,2754,2812,0.98,"The powerful waves crashing on the reef one by one in Fuvahmulah, Maldives.",aerial view of ocean during daytime,dji,FC6310S,100.0,3.5,8.8,0.0166666666666666,1521,2846,24,5,7344.883742803206
2f155d6871,Sunday,4,53,36,1,4210,2805,1.5,,silhouette of 2 people standing on beach during sunset,fujifilm,X-Pro2,640.0,2.0,23.0,0.0047619047619047,1042,1367,19,0,6572.8097287728315
69025393b4,Thursday,17,36,50,1,4672,2625,1.78,,aerial view of buildings,hasselblad,L1D-20c,100.0,2.8,10.3,0.5,1262,5112,12,7,6745.988602296741
0034247387,Friday,14,15,32,1,3510,6240,0.56,Woman in sunflowers at sunset wearing hat,men's grey long-sleeved top,fujifilm,X-T3,80.0,2.8,1.0,0.004,1275,345,10,0,6205.438450466861
7bfe4741f5,Friday,14,40,13,1,2912,3640,0.8,,hills near sea,hasselblad,L1D-20c,100.0,2.8,10.3,0.001,1345,503,17,1,6635.150810195503
6ffe8b8a68,Monday,15,23,18,1,2329,1639,1.42,Wooded lake island,lake under blue sky during daytime,sony,ILCE-6000,100.0,4.5,28.0,0.00625,2329,123109,19,0,9314.468559580613
d0e612930f,Tuesday,11,11,55,1,2828,1885,1.5,Instagram：billow926 business e-mail ：billow926@yeah.net,woman in blue dress sitting on chair,leica,LEICA Q (Typ 116),50.0,1.8,28.0,0.001,1026,1480,0,0,5391.366527235933
c5a9df338a,Sunday,17,39,38,1,6000,4000,1.5,,icy moutanin scenery,canon,Canon EOS M5,640.0,8.0,150.0,0.004,1469,2765,23,0,6885.823498257006
233f7c5538,Monday,19,2,29,1,6240,4160,1.5,,macro photography of red fox,canon,Canon EOS 6D Mark II,800.0,8.0,235.0,0.0166666666666666,1258,3578,2,0,6057.70718848735
2d7e76a82a,Sunday,12,11,54,1,7508,5304,1.42,,person in black pants and black shoes standing on black round metal,sony,ILCE-7RM2,200.0,4.0,24.0,0.00625,1056,1266,3,0,5728.257114420691
2de82b3278,Friday,22,24,35,1,3264,4928,0.66,Freedom,person surfing in a wave close-up photography,pentax,PENTAX K-5,3200.0,9.0,200.0,0.004,1330,3095,12,0,6418.424402527781
2ecf55f000,Monday,12,32,45,1,3513,5269,0.67,,view of trees in aerial photography,canon,Canon EOS-1D X Mark II,100.0,2.0,85.0,0.0025,1251,18585,22,0,6602.8745845044
03775e5de2,Tuesday,1,51,12,1,7500,4998,1.5,Cactus and shadows,green cactus plant in close up photography,nikon,NIKON D850,31.0,2.0,50.0,0.003125,1131,1459,11,1,6297.571201658715
d869345ea7,Friday,2,2,4,1,3265,4898,0.67,,white clouds and blue sky during daytime,sony,ILCE-6500,100.0,2.8,34.0,0.001,1086,1285,13,2,6586.274733960175
c419036901,Friday,20,2,12,1,4928,3080,1.6,Sheffield General Cemetery,red petaled flower,nikon,NIKON D7000,250.0,4.0,50.0,0.01,2108,6508,4,2,8503.386298864265
4d2fd4ec9f,Sunday,4,24,54,1,3456,5184,0.67,,green cactus in white pot,canon,Canon EOS 60D,200.0,2.8,50.0,0.00125,1504,1170,6,0,6072.549529220077
8d91334cc1,Friday,10,11,7,1,6000,4000,1.5,,close view of pink planet cartoon image,canon,Canon EOS 77D,100.0,8.0,50.0,0.25,1366,10777,4,0,6394.6940643238
e3b2877d0b,Thursday,11,38,53,1,5000,3328,1.5,Single White Rose,selective focus photo of white rose,nikon,NIKON D4S,100.0,1.8,50.0,0.0005,2466,12518,3,0,8205.115606515606
a91c5ee938,Sunday,1,59,9,1,2848,4272,0.67,,rock balancing near beach,canon,Canon EOS 1100D,200.0,1.8,50.0,0.001,1301,2034,8,0,6031.077960558844
025f132b2b,Saturday,22,18,7,1,4928,3264,1.51,,dried-leafed tree selective focus photography,nikon,NIKON D5100,100.0,1.8,35.0,0.000625,1504,1800,5,0,5966.8947976308
00ff583d02,Monday,17,56,49,1,5304,7952,0.67,,close-up photography of penguins,sony,ILCE-7RM3,400.0,2.0,85.0,0.01,1461,2434,9,1,6352.048366436968
aaee5409d9,Sunday,0,28,44,1,2820,6240,0.45,,green cactus plant,canon,Canon EOS 6D Mark II,8000.0,8.0,70.0,0.0166666666666666,1252,1050,0,1,5497.093309876654
29bf3b695b,Saturday,21,48,0,1,3354,5032,0.67,,gray clouds during golden hour,canon,Canon EOS 6D,160.0,8.0,135.0,0.0008,1357,1966,18,0,6641.650521392263
cb65719d48,Thursday,17,22,57,1,3648,5472,0.67,,water droplets on glass window,canon,Canon EOS 6D,320.0,7.1,105.0,0.004,1038,680,12,0,6605.296450236781
22fb7ddd23,Thursday,3,49,29,1,2478,3097,0.8,A monkey gives a huge smile for a portrait at the Ol Pajeta Conservancy in Kenya.,opened mouth chimpanzee,canon,Canon EOS 6D,250.0,2.8,103.0,0.00625,1395,19502,0,0,5612.7854073909175
22d6bb81d6,Monday,12,44,18,1,4951,3301,1.5,Pug snugged in a blanket,fawn pug covered by Burberry textile between plants,canon,Canon EOS 5D Mark III,320.0,2.8,70.0,0.005,2840,227437,6,0,7775.966971258353
a0a1bd0907,Wednesday,12,30,20,1,3977,5965,0.67,,green plants beside fence,canon,Canon EOS 6D Mark II,320.0,3.5,50.0,0.008,1368,1701,4,1,6041.082369450923
ba9338ebb1,Thursday,8,8,28,1,3331,4997,0.67,,silhouette photography of a boat floating in the sea under a calm blue sky,sony,ILCE-7M3,400.0,2.0,35.0,0.004,1164,1088,24,1,7412.66264026682
85d7c62e2e,Saturday,16,51,12,1,4896,3264,1.5,Bivouak on the top of Lofoten island,green tent on brown field under gray clouds,fujifilm,X-T10,200.0,13.0,18.0,30.0,1141,1615,12,6,6189.74401128796
2687995386,Tuesday,8,58,45,1,2268,3958,0.57,,,apple,iPhone SE,25.0,2.2,4.2,0.0014492753623188,1523,15391,11,0,6431.542519777443
88b18c6e0c,Tuesday,20,6,7,1,3872,2592,1.49,Cable car and fog,grayscale photo of cable car in the midst of clouds,nikon,NIKON D60,200.0,5.6,300.0,0.000625,2734,7917,8,0,7002.353589407336
3d5f8e4f7f,Sunday,9,26,47,1,3463,6156,0.56,,purple flower field near brown brick building during daytime,canon,Canon EOS RP,100.0,2.8,24.0,0.0025,1049,5275,5,1,6090.7945140667
3e6a3a159e,Friday,1,38,50,1,4000,6000,0.67,Woodshop.,rectangular gray wooden table,sony,ILCE-7M3,1250.0,5.6,100.0,0.00625,1324,2225,0,0,5371.905114585903
9c3a5d5898,Friday,16,31,30,1,2928,3000,0.98,Snow in Ljubljana,brown houses with snow on roof,fujifilm,X-H1,800.0,4.0,77.3,0.0005555555555555,1513,1906,10,1,6245.247286279474
5626dc8f41,Monday,20,58,5,0,4288,2848,1.51,,rock formation in water during daytime,nikon,NIKON D90,500.0,3.5,18.0,0.025,3057,1623,25,1,6955.299104596876
5dc64ffc00,Sunday,18,31,13,1,3264,4928,0.66,,snow covered mountain during daytime,nikon,NIKON D5100,200.0,6.3,50.0,0.0008,2428,10194,9,4,9994.147070158002
da30213044,Sunday,20,19,8,1,4705,3137,1.5,,snow covered mountain,fujifilm,X-T10,200.0,9.0,27.0,0.0025,1490,5133,11,0,6567.276889620876
12a0e250f0,Sunday,2,1,10,1,2819,2716,1.04,This beautiful Koru (Māori for “loop”) is a spiral shape based on the appearance of a new unfurling silver fern frond.,aerial photography of green island,dji,FC2103,100.0,2.8,4.5,0.0026315789473684,1511,2833,18,1,6731.367300867571
3728d4afd6,Friday,13,39,21,1,4064,2709,1.5,pink peony in the garden,pink rose in bloom close up photo,nikon,NIKON D610,160.0,5.6,50.0,0.01,1002,3142,1,2,5646.833811688601
05edd18643,Friday,17,39,51,1,6000,4000,1.5,"뭘 해야 할지 모르겠는 여행 마지막 날이야, 너는 버리고 갈 책들을 내게 주었다. 사람의 마음을 사는 법, 행복을 부르는 습관, 이런 마법책을 나는 읽지 않는다.  /김이듬, 마법책을 받은 날",pink flamingo inflatable floater,canon,Canon EOS 80D,100.0,8.0,50.0,0.008,1331,2419,3,1,5785.792300480842
b463fce3aa,Tuesday,11,26,1,1,3478,2332,1.49,Forest edge,mountains with green trees,apple,iPhone 5s,32.0,2.2,4.2,0.000390015600624,2678,4658,15,1,8760.582986902686
f4768ec083,Tuesday,16,54,36,1,4094,6138,0.67,,pine tree covered with snow,sony,ILCE-7RM2,100.0,2.2,28.0,0.002,1166,422,16,0,6510.500395539415
cb7b9d77ae,Sunday,0,1,1,1,4608,3072,1.5,Verdant mossy trees,gray trees covered with moss,nikon,NIKON D3100,100.0,25.0,13.0,8.0,2841,30191,11,2,8568.020476540834
0200eaf424,Wednesday,4,26,11,1,3271,2452,1.33,,cave with body of water inside,dji,FC220,100.0,2.2,4.7,0.02,1522,3876,22,1,6912.294116227851
01ca656ad4,Sunday,15,36,43,1,4000,6000,0.67,Haut de Cry,snow covered mountain at daytime,canon,Canon EOS 80D,125.0,8.0,100.0,0.0125,1476,4641,17,3,6623.591282390657
84afb6bba9,Friday,14,2,5,1,5184,3456,1.5,cool camping in Les Deux Alpes during sunset,,canon,Canon EOS 600D,800.0,2.2,50.0,0.01,1331,1689,18,3,6511.765964659519
c9f12232b6,Monday,7,40,39,1,2500,1667,1.5,Woodland path,pathway between trees at daytime,canon,Canon EOS 5D Mark II,100.0,1.4,50.0,0.004,3204,54301,10,1,8737.230813237105
e08777b161,Friday,9,42,59,1,4096,4096,1.0,Abstract detail from Vatnajokull glacier,landscape photography of glacier field,sony,ILCE-7RM3,500.0,11.0,384.0,0.0025,1394,1649,11,3,6204.470296464538
7c97e1791f,Wednesday,15,59,22,1,6720,4480,1.5,"Tropical, palms, leaves, coconuts, tree, beach, mountain",woman in red and white stripe tank top holding green fruit,canon,Canon EOS 5D Mark IV,250.0,2.8,34.0,0.001,1025,876,1,0,5702.725532649576
11ed7d1909,Thursday,19,48,11,1,4000,6000,0.67,"a good part of my pictures are about shallow depth of field, it is not about sharpens but atmosphere, to get a nice bokeh I use several old lenses this picture with a pentacon 200/4 with 15 aperture blades from Meyer Görlitz",selective focus photography of blue petaled flowers during daytime,sony,SLT-A77V,200.0,4.5,100.0,0.0166666666666666,1150,752,7,2,6347.865199339664
249db50429,Tuesday,14,14,38,1,6000,4000,1.5,Lovely sunset behind a snowy mountain in Flums Switzerland,glacier mountains during day,fujifilm,X-T20,100.0,4.0,32.9,0.0333333333333333,1166,29710,22,0,6840.361926086655
